fecha,zona,lluvia_madrugada,lluvia_mannana,lluvia_tarde,lluvia_noche,trafico_pesado,medio_transporte
2024-02-18,wrfbarbosa,BAJA,BAJA,BAJA,ALTA,False,CARRO
2024-02-19,wrfsabaneta,ALTA,BAJA,BAJA,MEDIA,True,CARRO
2024-02-19,wrfpalmitas,BAJA,ALTA,MEDIA,MEDIA,False,MOTO
2024-02-19,wrfmedOriente,BAJA,BAJA,MEDIA,MEDIA,True,MOTO
2024-02-19,wrfmedOccidente,MEDIA,BAJA,BAJA,BAJA,True,MOTO
2024-02-19,wrfmedCentro,BAJA,BAJA,BAJA,BAJA,True,MOTO
2024-02-19,wrflaestrella,MEDIA,BAJA,BAJA,BAJA,False,MOTO
2024-02-19,wrfitagui,ALTA,BAJA,BAJA,MEDIA,True,MOTO
2024-02-19,wrfgirardota,MEDIA,ALTA,BAJA,BAJA,False,MOTO
2024-02-19,wrfenvigado,BAJA,BAJA,ALTA,MEDIA,False,CARRO
2024-02-19,wrfcopacabana,BAJA,MEDIA,ALTA,ALTA,False,CARRO
2024-02-19,wrfcaldas,BAJA,ALTA,BAJA,BAJA,True,MOTO
2024-02-19,wrfbello,BAJA,MEDIA,MEDIA,BAJA,True,MOTO
2024-02-19,wrfbarbosa,MEDIA,BAJA,MEDIA,ALTA,True,MOTO
2024-02-20,wrfsabaneta,MEDIA,BAJA,BAJA,BAJA,True,CARRO
2024-02-20,wrfpalmitas,BAJA,MEDIA,MEDIA,MEDIA,False,MOTO
2024-02-20,wrfmedOriente,BAJA,BAJA,BAJA,ALTA,False,CARRO
2024-02-20,wrfmedOccidente,BAJA,MEDIA,ALTA,ALTA,False,CARRO
2024-02-20,wrfmedCentro,MEDIA,ALTA,MEDIA,BAJA,True,MOTO
2024-02-20,wrflaestrella,BAJA,BAJA,ALTA,BAJA,False,CARRO
2024-02-20,wrfitagui,BAJA,MEDIA,MEDIA,BAJA,True,MOTO
2024-02-20,wrfgirardota,MEDIA,MEDIA,MEDIA,MEDIA,False,CARRO
2024-02-20,wrfenvigado,BAJA,ALTA,MEDIA,ALTA,False,CARRO
2024-02-20,wrfcopacabana,BAJA,BAJA,BAJA,BAJA,True,MOTO
2024-02-20,wrfcaldas,BAJA,BAJA,BAJA,BAJA,True,MOTO
2024-02-20,wrfbello,MEDIA,BAJA,MEDIA,MEDIA,False,MOTO
2024-02-20,wrfbarbosa,BAJA,BAJA,BAJA,BAJA,True,CARRO
2024-02-21,wrfsabaneta,BAJA,ALTA,MEDIA,MEDIA,False,CARRO
2024-02-21,wrfpalmitas,BAJA,BAJA,BAJA,BAJA,False,MOTO
2024-02-21,wrfmedOriente,ALTA,MEDIA,BAJA,MEDIA,True,MOTO
2024-02-21,wrfmedOccidente,MEDIA,MEDIA,BAJA,MEDIA,False,CARRO
2024-02-21,wrfmedCentro,BAJA,BAJA,BAJA,MEDIA,True,MOTO
2024-02-21,wrflaestrella,BAJA,BAJA,BAJA,MEDIA,True,MOTO
2024-02-21,wrfitagui,BAJA,MEDIA,MEDIA,MEDIA,True,MOTO
2024-02-21,wrfgirardota,MEDIA,ALTA,BAJA,MEDIA,False,MOTO
2024-02-21,wrfenvigado,ALTA,BAJA,BAJA,BAJA,True,MOTO
2024-02-21,wrfcopacabana,MEDIA,MEDIA,BAJA,MEDIA,True,MOTO
2024-02-21,wrfcaldas,BAJA,BAJA,BAJA,MEDIA,False,MOTO
2024-02-21,wrfbello,BAJA,MEDIA,MEDIA,BAJA,False,CARRO
2024-02-21,wrfbarbosa,BAJA,BAJA,ALTA,MEDIA,False,CARRO
2024-02-22,wrfsabaneta,BAJA,BAJA,BAJA,BAJA,False,MOTO
2024-02-22,wrfpalmitas,BAJA,BAJA,ALTA,BAJA,False,CARRO
2024-02-22,wrfmedOriente,BAJA,BAJA,BAJA,BAJA,True,CARRO
2024-02-22,wrfmedOccidente,BAJA,ALTA,MEDIA,ALTA,True,MOTO
2024-02-22,wrfmedCentro,MEDIA,MEDIA,BAJA,MEDIA,True,MOTO
2024-02-22,wrflaestrella,MEDIA,BAJA,MEDIA,BAJA,True,MOTO
2024-02-22,wrfitagui,BAJA,MEDIA,MEDIA,MEDIA,True,MOTO
2024-02-22,wrfgirardota,MEDIA,MEDIA,BAJA,BAJA,True,MOTO
2024-02-22,wrfenvigado,BAJA,BAJA,BAJA,BAJA,False,MOTO
2024-02-22,wrfcopacabana,MEDIA,BAJA,BAJA,MEDIA,False,MOTO
2024-02-22,wrfcaldas,MEDIA,BAJA,BAJA,MEDIA,True,MOTO
2024-02-22,wrfbello,MEDIA,BAJA,BAJA,BAJA,True,MOTO
2024-02-22,wrfbarbosa,ALTA,BAJA,BAJA,BAJA,True,MOTO
2024-02-23,wrfsabaneta,MEDIA,MEDIA,BAJA,BAJA,False,MOTO
2024-02-23,wrfpalmitas,MEDIA,BAJA,MEDIA,MEDIA,True,MOTO
2024-02-23,wrfmedOriente,BAJA,BAJA,MEDIA,BAJA,False,CARRO
2024-02-23,wrfmedOccidente,ALTA,BAJA,MEDIA,MEDIA,True,CARRO
2024-02-23,wrfmedCentro,BAJA,BAJA,MEDIA,MEDIA,False,CARRO
2024-02-23,wrflaestrella,BAJA,MEDIA,MEDIA,BAJA,True,MOTO
2024-02-23,wrfitagui,MEDIA,BAJA,ALTA,BAJA,True,MOTO
2024-02-23,wrfgirardota,BAJA,MEDIA,BAJA,BAJA,True,MOTO
2024-02-23,wrfenvigado,BAJA,BAJA,BAJA,BAJA,False,CARRO
2024-02-23,wrfcopacabana,MEDIA,MEDIA,BAJA,MEDIA,False,MOTO
2024-02-23,wrfcaldas,MEDIA,BAJA,BAJA,MEDIA,False,MOTO
2024-02-23,wrfbello,BAJA,BAJA,MEDIA,BAJA,False,CARRO
2024-02-23,wrfbarbosa,BAJA,BAJA,BAJA,BAJA,True,MOTO
2024-02-24,wrfsabaneta,ALTA,BAJA,BAJA,ALTA,False,MOTO
2024-02-24,wrfpalmitas,MEDIA,BAJA,MEDIA,MEDIA,False,MOTO
2024-02-24,wrfmedOriente,BAJA,ALTA,BAJA,BAJA,True,MOTO
2024-02-24,wrfmedOccidente,ALTA,BAJA,BAJA,BAJA,True,MOTO
2024-02-24,wrfmedCentro,MEDIA,MEDIA,MEDIA,BAJA,True,MOTO
2024-02-24,wrflaestrella,BAJA,MEDIA,MEDIA,BAJA,True,MOTO
2024-02-24,wrfitagui,BAJA,BAJA,MEDIA,BAJA,False,CARRO
2024-02-24,wrfgirardota,BAJA,BAJA,ALTA,MEDIA,False,CARRO
2024-02-24,wrfenvigado,ALTA,BAJA,BAJA,BAJA,True,MOTO
2024-02-24,wrfcopacabana,BAJA,BAJA,BAJA,MEDIA,False,CARRO
2024-02-24,wrfcaldas,BAJA,MEDIA,BAJA,BAJA,True,MOTO
2024-02-24,wrfbello,MEDIA,MEDIA,BAJA,MEDIA,False,CARRO
2024-02-24,wrfbarbosa,BAJA,ALTA,MEDIA,BAJA,False,MOTO
2024-02-25,wrfsabaneta,ALTA,BAJA,BAJA,ALTA,True,MOTO
2024-02-25,wrfpalmitas,BAJA,BAJA,MEDIA,ALTA,False,CARRO
2024-02-25,wrfmedOriente,ALTA,BAJA,ALTA,ALTA,False,CARRO
2024-02-25,wrfmedOccidente,BAJA,BAJA,ALTA,MEDIA,False,CARRO
2024-02-25,wrfmedCentro,ALTA,ALTA,MEDIA,MEDIA,True,MOTO
2024-02-25,wrflaestrella,BAJA,BAJA,BAJA,MEDIA,True,MOTO
2024-02-25,wrfitagui,MEDIA,BAJA,BAJA,BAJA,True,MOTO
2024-02-25,wrfgirardota,BAJA,BAJA,BAJA,BAJA,True,MOTO
2024-02-25,wrfenvigado,MEDIA,BAJA,MEDIA,BAJA,True,MOTO
2024-02-25,wrfcopacabana,ALTA,BAJA,MEDIA,MEDIA,True,CARRO
2024-02-25,wrfcaldas,MEDIA,MEDIA,BAJA,MEDIA,False,CARRO
2024-02-25,wrfbello,MEDIA,ALTA,ALTA,ALTA,False,CARRO
2024-02-25,wrfbarbosa,MEDIA,BAJA,BAJA,BAJA,True,MOTO
2024-02-26,wrfsabaneta,BAJA,MEDIA,BAJA,BAJA,True,MOTO
2024-02-26,wrfpalmitas,MEDIA,BAJA,MEDIA,MEDIA,False,CARRO
2024-02-26,wrfmedOriente,BAJA,BAJA,MEDIA,ALTA,False,CARRO
2024-02-26,wrfmedOccidente,BAJA,MEDIA,BAJA,BAJA,True,MOTO
2024-02-26,wrfmedCentro,MEDIA,BAJA,BAJA,MEDIA,False,MOTO
2024-02-26,wrflaestrella,BAJA,BAJA,BAJA,BAJA,False,CARRO
2024-02-26,wrfitagui,BAJA,BAJA,BAJA,MEDIA,True,MOTO
2024-02-26,wrfgirardota,BAJA,MEDIA,BAJA,BAJA,False,CARRO
2024-02-26,wrfenvigado,ALTA,BAJA,BAJA,BAJA,False,CARRO
2024-02-26,wrfcopacabana,MEDIA,BAJA,ALTA,BAJA,True,MOTO
2024-02-26,wrfcaldas,BAJA,BAJA,BAJA,BAJA,False,CARRO
2024-02-26,wrfbello,MEDIA,MEDIA,MEDIA,ALTA,True,MOTO
2024-02-26,wrfbarbosa,BAJA,BAJA,BAJA,BAJA,True,MOTO
2024-02-27,wrfsabaneta,MEDIA,MEDIA,MEDIA,BAJA,False,CARRO
2024-02-27,wrfpalmitas,BAJA,MEDIA,BAJA,BAJA,False,CARRO
2024-02-27,wrfmedOriente,ALTA,BAJA,BAJA,MEDIA,True,MOTO
2024-02-27,wrfmedOccidente,MEDIA,MEDIA,BAJA,MEDIA,True,MOTO
2024-02-27,wrfmedCentro,MEDIA,MEDIA,BAJA,MEDIA,True,MOTO
2024-02-27,wrflaestrella,MEDIA,ALTA,BAJA,BAJA,False,CARRO
2024-02-27,wrfitagui,BAJA,MEDIA,BAJA,BAJA,True,MOTO
2024-02-27,wrfgirardota,BAJA,MEDIA,BAJA,BAJA,True,MOTO
2024-02-27,wrfenvigado,MEDIA,BAJA,BAJA,MEDIA,False,MOTO
2024-02-27,wrfcopacabana,MEDIA,MEDIA,MEDIA,MEDIA,False,CARRO
2024-02-27,wrfcaldas,BAJA,MEDIA,BAJA,BAJA,True,MOTO
2024-02-27,wrfbello,BAJA,ALTA,MEDIA,BAJA,True,MOTO
2024-02-27,wrfbarbosa,BAJA,BAJA,BAJA,MEDIA,False,MOTO
2024-02-28,wrfsabaneta,MEDIA,BAJA,BAJA,BAJA,True,MOTO
2024-02-28,wrfpalmitas,BAJA,BAJA,BAJA,BAJA,False,MOTO
2024-02-28,wrfmedOriente,BAJA,ALTA,BAJA,ALTA,True,CARRO
2024-02-28,wrfmedOccidente,MEDIA,MEDIA,BAJA,BAJA,True,MOTO
2024-02-28,wrfmedCentro,MEDIA,MEDIA,BAJA,MEDIA,False,MOTO
2024-02-28,wrflaestrella,ALTA,BAJA,ALTA,BAJA,False,CARRO
2024-02-28,wrfitagui,BAJA,BAJA,BAJA,BAJA,True,MOTO
2024-02-28,wrfgirardota,BAJA,BAJA,BAJA,BAJA,False,MOTO
2024-02-28,wrfenvigado,BAJA,BAJA,MEDIA,BAJA,False,MOTO
2024-02-28,wrfcopacabana,MEDIA,BAJA,BAJA,MEDIA,False,CARRO
2024-02-28,wrfcaldas,MEDIA,BAJA,BAJA,BAJA,True,MOTO
2024-02-28,wrfbello,BAJA,ALTA,MEDIA,ALTA,False,MOTO
2024-02-28,wrfbarbosa,BAJA,BAJA,BAJA,MEDIA,True,MOTO
2024-02-29,wrfsabaneta,ALTA,BAJA,ALTA,BAJA,True,MOTO
2024-02-29,wrfpalmitas,BAJA,BAJA,BAJA,MEDIA,True,MOTO
2024-02-29,wrfmedOriente,MEDIA,BAJA,MEDIA,MEDIA,False,CARRO
2024-02-29,wrfmedOccidente,MEDIA,BAJA,ALTA,BAJA,False,CARRO
2024-02-29,wrfmedCentro,MEDIA,MEDIA,BAJA,BAJA,False,CARRO
2024-02-29,wrflaestrella,BAJA,BAJA,MEDIA,BAJA,True,MOTO
2024-02-29,wrfitagui,BAJA,BAJA,BAJA,MEDIA,False,CARRO
2024-02-29,wrfgirardota,ALTA,BAJA,BAJA,BAJA,True,MOTO
2024-02-29,wrfenvigado,ALTA,BAJA,BAJA,ALTA,True,MOTO
2024-02-29,wrfcopacabana,MEDIA,BAJA,BAJA,MEDIA,False,MOTO
2024-02-29,wrfcaldas,ALTA,MEDIA,MEDIA,BAJA,False,CARRO
2024-02-29,wrfbello,MEDIA,MEDIA,BAJA,MEDIA,True,MOTO
2024-02-29,wrfbarbosa,BAJA,BAJA,MEDIA,MEDIA,False,MOTO
2024-03-01,wrfsabaneta,BAJA,ALTA,BAJA,BAJA,False,CARRO
2024-03-01,wrfpalmitas,MEDIA,MEDIA,BAJA,BAJA,False,MOTO
2024-03-01,wrfmedOriente,MEDIA,BAJA,BAJA,MEDIA,False,MOTO
2024-03-01,wrfmedOccidente,BAJA,BAJA,MEDIA,BAJA,True,MOTO
2024-03-01,wrfmedCentro,BAJA,MEDIA,BAJA,BAJA,True,MOTO
2024-03-01,wrflaestrella,BAJA,BAJA,MEDIA,MEDIA,False,CARRO
2024-03-01,wrfitagui,MEDIA,MEDIA,BAJA,ALTA,True,MOTO
2024-03-01,wrfgirardota,ALTA,MEDIA,BAJA,MEDIA,False,MOTO
2024-03-01,wrfenvigado,BAJA,MEDIA,ALTA,MEDIA,False,CARRO
2024-03-01,wrfcopacabana,MEDIA,MEDIA,BAJA,MEDIA,False,MOTO
2024-03-01,wrfcaldas,BAJA,BAJA,BAJA,MEDIA,False,MOTO
2024-03-01,wrfbello,BAJA,BAJA,BAJA,BAJA,False,CARRO
2024-03-01,wrfbarbosa,BAJA,BAJA,BAJA,BAJA,True,MOTO
2024-03-02,wrfsabaneta,BAJA,BAJA,BAJA,BAJA,False,CARRO
2024-03-02,wrfpalmitas,MEDIA,BAJA,BAJA,MEDIA,False,MOTO
2024-03-02,wrfmedOriente,MEDIA,MEDIA,MEDIA,BAJA,False,CARRO
2024-03-02,wrfmedOccidente,MEDIA,BAJA,MEDIA,MEDIA,False,MOTO
2024-03-02,wrfmedCentro,ALTA,BAJA,ALTA,BAJA,True,MOTO
2024-03-02,wrflaestrella,ALTA,MEDIA,BAJA,ALTA,True,MOTO
2024-03-02,wrfitagui,MEDIA,BAJA,BAJA,MEDIA,False,MOTO
2024-03-02,wrfgirardota,MEDIA,BAJA,ALTA,BAJA,False,CARRO
2024-03-02,wrfenvigado,BAJA,BAJA,MEDIA,ALTA,True,MOTO
2024-03-02,wrfcopacabana,BAJA,MEDIA,BAJA,MEDIA,True,MOTO
2024-03-02,wrfcaldas,BAJA,BAJA,BAJA,MEDIA,True,MOTO
2024-03-02,wrfbello,BAJA,BAJA,BAJA,BAJA,True,CARRO
2024-03-02,wrfbarbosa,MEDIA,BAJA,MEDIA,MEDIA,False,CARRO
2024-03-03,wrfsabaneta,BAJA,BAJA,MEDIA,MEDIA,True,MOTO
2024-03-03,wrfpalmitas,MEDIA,BAJA,BAJA,BAJA,True,MOTO
2024-03-03,wrfmedOriente,MEDIA,BAJA,BAJA,BAJA,False,MOTO
2024-03-03,wrfmedOccidente,MEDIA,MEDIA,BAJA,BAJA,False,MOTO
2024-03-03,wrfmedCentro,MEDIA,BAJA,ALTA,ALTA,True,MOTO
2024-03-03,wrflaestrella,BAJA,BAJA,BAJA,MEDIA,True,MOTO
2024-03-03,wrfitagui,MEDIA,MEDIA,ALTA,MEDIA,True,MOTO
2024-03-03,wrfgirardota,MEDIA,MEDIA,MEDIA,MEDIA,True,MOTO
2024-03-03,wrfenvigado,BAJA,BAJA,BAJA,BAJA,True,MOTO
2024-03-03,wrfcopacabana,BAJA,ALTA,MEDIA,MEDIA,True,MOTO
2024-03-03,wrfcaldas,MEDIA,MEDIA,BAJA,BAJA,True,MOTO
2024-03-03,wrfbello,ALTA,MEDIA,MEDIA,MEDIA,True,MOTO
2024-03-03,wrfbarbosa,MEDIA,BAJA,ALTA,MEDIA,False,CARRO
2024-03-04,wrfsabaneta,BAJA,BAJA,BAJA,BAJA,True,MOTO
2024-03-04,wrfpalmitas,BAJA,BAJA,BAJA,BAJA,False,MOTO
2024-03-04,wrfmedOriente,ALTA,MEDIA,BAJA,MEDIA,True,MOTO
2024-03-04,wrfmedOccidente,MEDIA,BAJA,MEDIA,BAJA,False,CARRO
2024-03-04,wrfmedCentro,BAJA,BAJA,BAJA,MEDIA,False,CARRO
2024-03-04,wrflaestrella,BAJA,BAJA,BAJA,MEDIA,True,MOTO
2024-03-04,wrfitagui,BAJA,MEDIA,BAJA,BAJA,False,CARRO
2024-03-04,wrfgirardota,MEDIA,ALTA,BAJA,MEDIA,False,MOTO
2024-03-04,wrfenvigado,BAJA,BAJA,BAJA,ALTA,False,MOTO
2024-03-04,wrfcopacabana,BAJA,MEDIA,MEDIA,BAJA,True,MOTO
2024-03-04,wrfcaldas,BAJA,ALTA,MEDIA,MEDIA,True,MOTO
2024-03-04,wrfbello,MEDIA,MEDIA,BAJA,BAJA,True,MOTO
2024-03-04,wrfbarbosa,BAJA,MEDIA,MEDIA,BAJA,True,CARRO
2024-03-05,wrfsabaneta,BAJA,BAJA,MEDIA,BAJA,True,CARRO
2024-03-05,wrfpalmitas,MEDIA,BAJA,ALTA,MEDIA,True,MOTO
2024-03-05,wrfmedOriente,BAJA,MEDIA,MEDIA,BAJA,True,MOTO
2024-03-05,wrfmedOccidente,BAJA,BAJA,MEDIA,MEDIA,True,MOTO
2024-03-05,wrfmedCentro,MEDIA,MEDIA,BAJA,BAJA,True,CARRO
2024-03-05,wrflaestrella,MEDIA,BAJA,MEDIA,BAJA,False,MOTO
2024-03-05,wrfitagui,MEDIA,MEDIA,BAJA,BAJA,False,CARRO
2024-03-05,wrfgirardota,MEDIA,BAJA,MEDIA,BAJA,False,CARRO
2024-03-05,wrfenvigado,BAJA,MEDIA,ALTA,BAJA,False,CARRO
2024-03-05,wrfcopacabana,BAJA,MEDIA,BAJA,ALTA,False,CARRO
2024-03-05,wrfcaldas,ALTA,BAJA,BAJA,MEDIA,False,MOTO
2024-03-05,wrfbello,MEDIA,ALTA,BAJA,ALTA,True,MOTO
2024-03-05,wrfbarbosa,MEDIA,MEDIA,BAJA,ALTA,True,MOTO
2024-03-06,wrfsabaneta,BAJA,BAJA,BAJA,BAJA,True,MOTO
2024-03-06,wrfpalmitas,MEDIA,MEDIA,BAJA,BAJA,True,MOTO
2024-03-06,wrfmedOriente,ALTA,MEDIA,BAJA,BAJA,True,MOTO
2024-03-06,wrfmedOccidente,MEDIA,BAJA,BAJA,MEDIA,True,MOTO
2024-03-06,wrfmedCentro,BAJA,MEDIA,MEDIA,BAJA,True,MOTO
2024-03-06,wrflaestrella,BAJA,BAJA,ALTA,ALTA,True,MOTO
2024-03-06,wrfitagui,BAJA,ALTA,BAJA,BAJA,False,MOTO
2024-03-06,wrfgirardota,ALTA,BAJA,BAJA,BAJA,True,MOTO
2024-03-06,wrfenvigado,BAJA,BAJA,MEDIA,MEDIA,False,CARRO
2024-03-06,wrfcopacabana,BAJA,BAJA,MEDIA,MEDIA,False,CARRO
2024-03-06,wrfcaldas,ALTA,ALTA,MEDIA,BAJA,False,CARRO
2024-03-06,wrfbello,BAJA,MEDIA,BAJA,BAJA,False,MOTO
2024-03-06,wrfbarbosa,MEDIA,BAJA,MEDIA,BAJA,True,MOTO
2024-03-07,wrfsabaneta,ALTA,BAJA,MEDIA,BAJA,False,MOTO
2024-03-07,wrfpalmitas,ALTA,MEDIA,BAJA,BAJA,True,MOTO
2024-03-07,wrfmedOriente,MEDIA,BAJA,MEDIA,BAJA,False,MOTO
2024-03-07,wrfmedOccidente,BAJA,BAJA,BAJA,BAJA,False,MOTO
2024-03-07,wrfmedCentro,MEDIA,MEDIA,ALTA,MEDIA,True,CARRO
2024-03-07,wrflaestrella,MEDIA,ALTA,MEDIA,ALTA,True,MOTO
2024-03-07,wrfitagui,BAJA,BAJA,ALTA,BAJA,True,MOTO
2024-03-07,wrfgirardota,MEDIA,ALTA,BAJA,MEDIA,True,MOTO
2024-03-07,wrfenvigado,MEDIA,BAJA,MEDIA,MEDIA,True,MOTO
2024-03-07,wrfcopacabana,BAJA,BAJA,MEDIA,MEDIA,False,MOTO
2024-03-07,wrfcaldas,BAJA,BAJA,BAJA,MEDIA,True,MOTO
2024-03-07,wrfbello,MEDIA,MEDIA,BAJA,MEDIA,True,MOTO
2024-03-07,wrfbarbosa,BAJA,BAJA,BAJA,BAJA,True,CARRO
2024-03-08,wrfsabaneta,BAJA,MEDIA,MEDIA,BAJA,True,CARRO
2024-03-08,wrfpalmitas,BAJA,ALTA,MEDIA,MEDIA,True,MOTO
2024-03-08,wrfmedOriente,MEDIA,MEDIA,ALTA,BAJA,True,MOTO
2024-03-08,wrfmedOccidente,BAJA,BAJA,BAJA,MEDIA,False,CARRO
2024-03-08,wrfmedCentro,MEDIA,MEDIA,MEDIA,BAJA,True,CARRO
2024-03-08,wrflaestrella,BAJA,BAJA,BAJA,MEDIA,False,MOTO
2024-03-08,wrfitagui,MEDIA,ALTA,BAJA,MEDIA,True,MOTO
2024-03-08,wrfgirardota,MEDIA,ALTA,BAJA,BAJA,False,MOTO
2024-03-08,wrfenvigado,BAJA,BAJA,BAJA,MEDIA,True,MOTO
2024-03-08,wrfcopacabana,BAJA,BAJA,MEDIA,ALTA,True,MOTO
2024-03-08,wrfcaldas,MEDIA,BAJA,BAJA,MEDIA,True,MOTO
2024-03-08,wrfbello,BAJA,BAJA,MEDIA,BAJA,False,CARRO
2024-03-08,wrfbarbosa,BAJA,MEDIA,BAJA,MEDIA,False,CARRO
2024-03-09,wrfsabaneta,BAJA,BAJA,MEDIA,BAJA,False,CARRO
2024-03-09,wrfpalmitas,BAJA,BAJA,MEDIA,MEDIA,False,CARRO
2024-03-09,wrfmedOriente,BAJA,MEDIA,BAJA,ALTA,True,MOTO
2024-03-09,wrfmedOccidente,BAJA,MEDIA,MEDIA,ALTA,True,MOTO
2024-03-09,wrfmedCentro,BAJA,MEDIA,MEDIA,MEDIA,True,MOTO
2024-03-09,wrflaestrella,MEDIA,BAJA,BAJA,BAJA,True,MOTO
2024-03-09,wrfitagui,BAJA,BAJA,BAJA,MEDIA,True,MOTO
2024-03-09,wrfgirardota,BAJA,BAJA,MEDIA,BAJA,False,CARRO
2024-03-09,wrfenvigado,BAJA,MEDIA,MEDIA,BAJA,True,MOTO
2024-03-09,wrfcopacabana,ALTA,BAJA,BAJA,BAJA,False,MOTO
2024-03-09,wrfcaldas,BAJA,MEDIA,BAJA,BAJA,True,MOTO
2024-03-09,wrfbello,MEDIA,ALTA,BAJA,MEDIA,False,MOTO
2024-03-09,wrfbarbosa,BAJA,ALTA,BAJA,MEDIA,True,MOTO
2024-03-10,wrfsabaneta,BAJA,BAJA,BAJA,BAJA,False,CARRO
2024-03-10,wrfpalmitas,ALTA,MEDIA,BAJA,ALTA,False,CARRO
2024-03-10,wrfmedOriente,ALTA,ALTA,BAJA,MEDIA,False,MOTO
2024-03-10,wrfmedOccidente,BAJA,MEDIA,BAJA,BAJA,True,MOTO
2024-03-10,wrfmedCentro,MEDIA,MEDIA,MEDIA,BAJA,True,MOTO
2024-03-10,wrflaestrella,MEDIA,BAJA,MEDIA,MEDIA,False,CARRO
2024-03-10,wrfitagui,ALTA,MEDIA,ALTA,BAJA,True,MOTO
2024-03-10,wrfgirardota,MEDIA,BAJA,BAJA,MEDIA,True,MOTO
2024-03-10,wrfenvigado,BAJA,MEDIA,BAJA,MEDIA,False,MOTO
2024-03-10,wrfcopacabana,BAJA,MEDIA,BAJA,BAJA,False,MOTO
2024-03-10,wrfcaldas,MEDIA,BAJA,BAJA,MEDIA,True,MOTO
2024-03-10,wrfbello,MEDIA,BAJA,BAJA,MEDIA,True,MOTO
2024-03-10,wrfbarbosa,MEDIA,ALTA,BAJA,MEDIA,False,MOTO
2024-03-11,wrfsabaneta,MEDIA,BAJA,BAJA,BAJA,False,MOTO
2024-03-11,wrfpalmitas,ALTA,MEDIA,BAJA,MEDIA,True,MOTO
2024-03-11,wrfmedOriente,BAJA,MEDIA,BAJA,MEDIA,True,MOTO
2024-03-11,wrfmedOccidente,MEDIA,BAJA,BAJA,MEDIA,False,MOTO
2024-03-11,wrfmedCentro,BAJA,BAJA,BAJA,BAJA,False,CARRO
2024-03-11,wrflaestrella,BAJA,ALTA,BAJA,MEDIA,True,MOTO
2024-03-11,wrfitagui,ALTA,MEDIA,BAJA,MEDIA,True,MOTO
2024-03-11,wrfgirardota,MEDIA,BAJA,MEDIA,MEDIA,True,MOTO
2024-03-11,wrfenvigado,MEDIA,ALTA,MEDIA,BAJA,False,CARRO
2024-03-11,wrfcopacabana,BAJA,MEDIA,BAJA,MEDIA,True,MOTO
2024-03-11,wrfcaldas,BAJA,BAJA,BAJA,MEDIA,True,MOTO
2024-03-11,wrfbello,MEDIA,BAJA,MEDIA,ALTA,False,CARRO
2024-03-11,wrfbarbosa,BAJA,BAJA,MEDIA,ALTA,False,CARRO
2024-03-12,wrfsabaneta,BAJA,MEDIA,MEDIA,BAJA,False,MOTO
2024-03-12,wrfpalmitas,BAJA,BAJA,MEDIA,MEDIA,False,CARRO
2024-03-12,wrfmedOriente,BAJA,MEDIA,ALTA,MEDIA,True,MOTO
2024-03-12,wrfmedOccidente,MEDIA,ALTA,ALTA,BAJA,False,CARRO
2024-03-12,wrfmedCentro,ALTA,BAJA,BAJA,BAJA,False,MOTO
2024-03-12,wrflaestrella,BAJA,BAJA,BAJA,MEDIA,True,MOTO
2024-03-12,wrfitagui,BAJA,MEDIA,BAJA,BAJA,True,MOTO
2024-03-12,wrfgirardota,ALTA,MEDIA,BAJA,BAJA,False,MOTO
2024-03-12,wrfenvigado,ALTA,MEDIA,BAJA,MEDIA,False,MOTO
2024-03-12,wrfcopacabana,BAJA,ALTA,BAJA,BAJA,False,MOTO
2024-03-12,wrfcaldas,MEDIA,BAJA,MEDIA,ALTA,False,MOTO
2024-03-12,wrfbello,ALTA,BAJA,BAJA,BAJA,True,MOTO
2024-03-12,wrfbarbosa,BAJA,MEDIA,BAJA,BAJA,True,MOTO
2024-03-13,wrfsabaneta,MEDIA,BAJA,BAJA,MEDIA,False,CARRO
2024-03-13,wrfpalmitas,ALTA,BAJA,MEDIA,BAJA,True,MOTO
2024-03-13,wrfmedOriente,BAJA,BAJA,ALTA,BAJA,False,CARRO
2024-03-13,wrfmedOccidente,MEDIA,BAJA,MEDIA,BAJA,True,MOTO
2024-03-13,wrfmedCentro,BAJA,MEDIA,BAJA,ALTA,True,MOTO
2024-03-13,wrflaestrella,MEDIA,BAJA,BAJA,BAJA,True,MOTO
2024-03-13,wrfitagui,BAJA,BAJA,MEDIA,MEDIA,True,CARRO
2024-03-13,wrfgirardota,BAJA,BAJA,BAJA,BAJA,True,MOTO
2024-03-13,wrfenvigado,ALTA,MEDIA,BAJA,MEDIA,True,CARRO
2024-03-13,wrfcopacabana,MEDIA,MEDIA,MEDIA,BAJA,False,CARRO
2024-03-13,wrfcaldas,BAJA,MEDIA,BAJA,MEDIA,True,MOTO
2024-03-13,wrfbello,MEDIA,MEDIA,MEDIA,BAJA,False,CARRO
2024-03-13,wrfbarbosa,ALTA,MEDIA,BAJA,BAJA,False,MOTO
2024-03-14,wrfsabaneta,ALTA,ALTA,ALTA,MEDIA,False,CARRO
2024-03-14,wrfpalmitas,BAJA,BAJA,ALTA,BAJA,False,CARRO
2024-03-14,wrfmedOriente,MEDIA,MEDIA,BAJA,ALTA,True,MOTO
2024-03-14,wrfmedOccidente,ALTA,BAJA,BAJA,MEDIA,False,MOTO
2024-03-14,wrfmedCentro,MEDIA,MEDIA,BAJA,ALTA,True,MOTO
